"","rec_year","team","conference","position_group","avg_rating","total_rating","commits","avg_stars"
"4935",2007,"Idaho","Western Athletic","Linebacker",0.677799999713898,2.0334,3,1
"4936",2007,"Idaho","Western Athletic","Offensive Line",0.694166660308838,2.0825,3,1.33333333333333
"4937",2007,"Idaho","Western Athletic","Receiver",0.696299990018209,2.0889,3,1.66666666666667
"4938",2007,"Idaho","Western Athletic","Running Back",0.745800018310547,0.7458,1,2
"4939",2007,"Idaho","Western Athletic","Special Teams",0.694449990987778,1.3889,2,1.5
"4940",2007,"Illinois","Big Ten","Defensive Back",0.766200006008148,3.0648,4,2.25
"4941",2007,"Illinois","Big Ten","Defensive Line",0.87688000202179,4.3844,5,3.4
"4942",2007,"Illinois","Big Ten","Linebacker",0.768100023269653,0.7681,1,2
"4943",2007,"Illinois","Big Ten","Offensive Line",0.814199984073639,2.4426,3,2.33333333333333
"4944",2007,"Illinois","Big Ten","Quarterback",0.744400024414062,0.7444,1,2
"4945",2007,"Illinois","Big Ten","Receiver",0.993300020694733,0.9933,1,5
"4946",2007,"Illinois","Big Ten","Running Back",0.722199976444244,0.7222,1,2
"4947",2007,"Illinois","Big Ten","Special Teams",0.777499973773956,0.7775,1,2
"4948",2007,"Indiana","Big Ten","Defensive Back",0.716649979352951,1.4333,2,2
"4949",2007,"Indiana","Big Ten","Defensive Line",0.765149980783463,3.0606,4,2
"4950",2007,"Indiana","Big Ten","Linebacker",0.738449990749359,1.4769,2,2
"4951",2007,"Indiana","Big Ten","Offensive Line",0.722199976444244,0.7222,1,2
"4952",2007,"Indiana","Big Ten","Quarterback",0.806699991226196,1.6134,2,2.5
"4953",2007,"Indiana","Big Ten","Receiver",0.742799997329712,1.4856,2,2
"4954",2007,"Indiana","Big Ten","Running Back",0.699999988079071,1.4,2,1.5
"4955",2007,"Iowa","Big Ten","Defensive Back",0.751849979162216,1.5037,2,2
"4956",2007,"Iowa","Big Ten","Defensive Line",0.783683329820633,4.7021,6,2.33333333333333
"4957",2007,"Iowa","Big Ten","Linebacker",0.780799984931946,3.1232,4,2.25
"4958",2007,"Iowa","Big Ten","Offensive Line",0.821899980306625,1.6438,2,2.5
"4959",2007,"Iowa","Big Ten","Receiver",0.756249994039536,3.025,4,1.75
"4960",2007,"Iowa","Big Ten","Running Back",0.759700000286102,0.7597,1,2
"4961",2007,"Iowa","Big Ten","Special Teams",0.787050008773804,1.5741,2,2.5
"4962",2007,"Iowa State","Big 12","Defensive Line",0.765674993395805,3.0627,4,2.5
"4963",2007,"Iowa State","Big 12","Linebacker",0.754540002346039,3.7727,5,2.2
"4964",2007,"Iowa State","Big 12","Offensive Line",0.764400005340576,6.1152,8,2.25
"4965",2007,"Iowa State","Big 12","Quarterback",0.787000000476837,0.787,1,2
"4966",2007,"Iowa State","Big 12","Receiver",0.722199976444244,0.7222,1,2
"4967",2007,"Iowa State","Big 12","Running Back",0.837949991226196,1.6759,2,3
"4968",2007,"Kansas","Big 12","Defensive Back",0.768750011920929,1.5375,2,2
"4969",2007,"Kansas","Big 12","Defensive Line",0.749300003051758,2.2479,3,2
"4970",2007,"Kansas","Big 12","Linebacker",0.754850000143051,1.5097,2,2
"4971",2007,"Kansas","Big 12","Offensive Line",0.786500006914139,1.573,2,2.5
"4972",2007,"Kansas","Big 12","Quarterback",0.722199976444244,0.7222,1,2
"4973",2007,"Kansas","Big 12","Receiver",0.716649979352951,1.4333,2,2
"4974",2007,"Kansas","Big 12","Running Back",0.764500002066294,2.2935,3,2
"4975",2007,"Kansas","Big 12","Special Teams",0.771925002336502,3.0877,4,2.25
"4976",2007,"Kansas State","Big 12","Defensive Back",0.743624985218048,2.9745,4,2
"4977",2007,"Kansas State","Big 12","Defensive Line",0.751900002360344,3.0076,4,2.25
"4978",2007,"Kansas State","Big 12","Linebacker",0.75083331267039,2.2525,3,2
"4979",2007,"Kansas State","Big 12","Offensive Line",0.745299994945526,3.7265,5,2
"4980",2007,"Kansas State","Big 12","Receiver",0.739324986934662,2.9573,4,2
"4981",2007,"Kansas State","Big 12","Running Back",0.778050005435944,1.5561,2,2
"4982",2007,"Kansas State","Big 12","Special Teams",0.771600008010864,3.0864,4,2.25
"4983",2007,"Kent State","Mid-American","Defensive Back",0.688899993896484,1.3778,2,1.5
"4984",2007,"Kent State","Mid-American","Defensive Line",0.680574998259544,2.7223,4,1
"4985",2007,"Kent State","Mid-American","Linebacker",0.713419985771179,3.5671,5,1.8
"4986",2007,"Kent State","Mid-American","Offensive Line",0.683349996805191,2.7334,4,1
"4987",2007,"Kent State","Mid-American","Quarterback",0.688899993896484,0.6889,1,1
"4988",2007,"Kent State","Mid-American","Receiver",0.694449990987778,2.7778,4,1.5
"4989",2007,"Kent State","Mid-American","Running Back",0.753949999809265,1.5079,2,2
"4990",2007,"Kent State","Mid-American","Special Teams",0.71654999256134,1.4331,2,1.5
"4991",2007,"Kentucky","SEC","Defensive Line",0.84060001373291,0.8406,1,3
"4992",2007,"Louisiana","Sun Belt","Defensive Back",0.72775000333786,1.4555,2,2
"4993",2007,"Louisiana","Sun Belt","Defensive Line",0.738900005817413,1.4778,2,2
"4994",2007,"Louisiana","Sun Belt","Linebacker",0.730299979448318,1.4606,2,2
"4995",2007,"Louisiana","Sun Belt","Offensive Line",0.754850000143051,1.5097,2,2
"4996",2007,"Louisiana","Sun Belt","Quarterback",0.694449990987778,1.3889,2,1.5
"4997",2007,"Louisiana","Sun Belt","Receiver",0.688899993896484,2.0667,3,1
"4998",2007,"Louisiana","Sun Belt","Running Back",0.688899993896484,1.3778,2,1
"4999",2007,"Louisiana","Sun Belt","Special Teams",0.677799999713898,0.6778,1,1
"5000",2007,"Louisiana Monroe","Sun Belt","Defensive Back",0.703699986139933,2.1111,3,1.66666666666667
"5001",2007,"Louisiana Monroe","Sun Belt","Defensive Line",0.737033327420553,2.2111,3,2
"5002",2007,"Louisiana Monroe","Sun Belt","Linebacker",0.697779989242554,3.4889,5,1.4
"5003",2007,"Louisiana Monroe","Sun Belt","Offensive Line",0.735066652297974,2.2052,3,2
"5004",2007,"Louisiana Monroe","Sun Belt","Receiver",0.677799999713898,0.6778,1,1
"5005",2007,"Louisiana Monroe","Sun Belt","Running Back",0.714800000190735,2.1444,3,1.66666666666667
"5006",2007,"Louisiana Monroe","Sun Belt","Special Teams",0.712949991226196,4.2777,6,1.66666666666667
"5007",2007,"Louisiana Tech","Western Athletic","Defensive Back",0.740266660849253,2.2208,3,2
"5008",2007,"Louisiana Tech","Western Athletic","Defensive Line",0.694449990987778,2.7778,4,1.25
"5009",2007,"Louisiana Tech","Western Athletic","Linebacker",0.709579992294312,3.5479,5,1.6
"5010",2007,"Louisiana Tech","Western Athletic","Offensive Line",0.699999988079071,1.4,2,2
"5011",2007,"Louisiana Tech","Western Athletic","Receiver",0.740799983342489,2.2224,3,2
"5012",2007,"Louisiana Tech","Western Athletic","Running Back",0.723949998617172,1.4479,2,1.5
"5013",2007,"Louisiana Tech","Western Athletic","Special Teams",0.677799999713898,0.6778,1,1
"5014",2007,"Louisville","Big East","Defensive Back",0.766700029373169,0.7667,1,2
"5015",2007,"Louisville","Big East","Defensive Line",0.779600024223328,0.7796,1,2
"5016",2007,"Louisville","Big East","Offensive Line",0.818733334541321,2.4562,3,2.66666666666667
"5017",2007,"Louisville","Big East","Quarterback",0.778699994087219,0.7787,1,2
"5018",2007,"Louisville","Big East","Receiver",0.743999987840652,1.488,2,2
"5019",2007,"Louisville","Big East","Running Back",0.769966661930084,2.3099,3,2.33333333333333
"5020",2007,"Louisville","Big East","Special Teams",0.733299970626831,0.7333,1,2
"5021",2007,"LSU","SEC","Defensive Back",0.903075009584427,3.6123,4,3.5
"5022",2007,"LSU","SEC","Defensive Line",0.847319996356964,4.2366,5,3
"5023",2007,"LSU","SEC","Offensive Line",0.854975000023842,3.4199,4,3.25
"5024",2007,"LSU","SEC","Quarterback",0.925400018692017,0.9254,1,4
"5025",2007,"LSU","SEC","Receiver",0.911379992961884,4.5569,5,3.8
"5026",2007,"LSU","SEC","Special Teams",0.900740003585815,4.5037,5,3.6
"5027",2007,"Marshall","Conference USA","Defensive Back",0.743020009994507,3.7151,5,1.8
"5028",2007,"Marshall","Conference USA","Defensive Line",0.69779999256134,3.489,5,1.4
"5029",2007,"Marshall","Conference USA","Linebacker",0.722199976444244,1.4444,2,2
"5030",2007,"Marshall","Conference USA","Offensive Line",0.757499992847443,3.7875,5,2.2
"5031",2007,"Marshall","Conference USA","Quarterback",0.782200008630753,1.5644,2,2
"5032",2007,"Marshall","Conference USA","Running Back",0.71479998032252,2.1444,3,1.66666666666667
"5033",2007,"Maryland","ACC","Defensive Back",0.824000000953674,0.824,1,3
"5034",2007,"Maryland","ACC","Defensive Line",0.74142499268055,2.9657,4,1.75
"5035",2007,"Maryland","ACC","Linebacker",0.768050014972687,1.5361,2,2
"5036",2007,"Maryland","ACC","Offensive Line",0.760516653458277,4.5631,6,2
"5037",2007,"Maryland","ACC","Quarterback",0.778500020503998,0.7785,1,2
"5038",2007,"Maryland","ACC","Receiver",0.853199998537699,2.5596,3,3.33333333333333
"5039",2007,"Maryland","ACC","Running Back",0.725250005722046,1.4505,2,2
"5040",2007,"Maryland","ACC","Special Teams",0.750400006771088,2.2512,3,2
"5041",2007,"Memphis","Conference USA","Defensive Back",0.705549985170364,1.4111,2,1.5
"5042",2007,"Memphis","Conference USA","Defensive Line",0.778500020503998,0.7785,1,2
"5043",2007,"Memphis","Conference USA","Linebacker",0.677799999713898,0.6778,1,1
"5044",2007,"Memphis","Conference USA","Offensive Line",0.697224996984005,5.5778,8,1.375
"5045",2007,"Memphis","Conference USA","Quarterback",0.722199976444244,0.7222,1,2
"5046",2007,"Memphis","Conference USA","Receiver",0.800000011920929,0.8,1,3
"5047",2007,"Memphis","Conference USA","Running Back",0.722200006246567,1.4444,2,2
"5048",2007,"Miami","ACC","Defensive Back",0.80392499268055,3.2157,4,2.75
"5049",2007,"Miami","ACC","Defensive Line",0.863133331139882,2.5894,3,3
"5050",2007,"Miami","ACC","Offensive Line",0.860800007979075,2.5824,3,3.33333333333333
"5051",2007,"Miami","ACC","Quarterback",0.932500004768372,0.9325,1,4
"5052",2007,"Miami","ACC","Receiver",0.767833312352498,2.3035,3,2.33333333333333
"5053",2007,"Miami","ACC","Running Back",0.8126500248909,1.6253,2,2.5
"5054",2007,"Miami","ACC","Special Teams",0.891700029373169,0.8917,1,4
"5055",2007,"Miami (OH)","Mid-American","Defensive Back",0.741019999980926,3.7051,5,2
"5056",2007,"Miami (OH)","Mid-American","Defensive Line",0.685199995835622,2.0556,3,1.33333333333333
"5057",2007,"Miami (OH)","Mid-American","Linebacker",0.694449990987778,2.7778,4,1.25
"5058",2007,"Miami (OH)","Mid-American","Offensive Line",0.708324998617172,2.8333,4,1.75
"5059",2007,"Miami (OH)","Mid-American","Quarterback",0.787999987602234,0.788,1,2
"5060",2007,"Miami (OH)","Mid-American","Receiver",0.721219992637634,3.6061,5,1.6
"5061",2007,"Miami (OH)","Mid-American","Running Back",0.733299970626831,0.7333,1,2
"5062",2007,"Michigan","Big Ten","Defensive Back",0.871899992227554,3.4876,4,3
"5063",2007,"Michigan","Big Ten","Defensive Line",0.836949974298477,1.6739,2,3
"5064",2007,"Michigan","Big Ten","Linebacker",0.767499983310699,1.535,2,2
"5065",2007,"Michigan","Big Ten","Offensive Line",0.834849983453751,1.6697,2,3
"5066",2007,"Michigan","Big Ten","Quarterback",0.997600018978119,0.9976,1,5
"5067",2007,"Michigan","Big Ten","Receiver",0.866800010204315,4.334,5,3.2
"5068",2007,"Michigan","Big Ten","Running Back",0.838550001382828,1.6771,2,2.5
"5069",2007,"Michigan","Big Ten","Special Teams",0.772199988365173,0.7722,1,2
"5070",2007,"Michigan State","Big Ten","Defensive Line",0.778699994087219,1.5574,2,2.5
"5071",2007,"Michigan State","Big Ten","Offensive Line",0.772933344046275,2.3188,3,2
"5072",2007,"Michigan State","Big Ten","Quarterback",0.778500020503998,0.7785,1,2
"5073",2007,"Michigan State","Big Ten","Receiver",0.772699981927872,3.0908,4,2.25
"5074",2007,"Michigan State","Big Ten","Running Back",0.761849999427795,1.5237,2,2
"5075",2007,"Michigan State","Big Ten","Special Teams",0.745800018310547,0.7458,1,2
"5076",2007,"Middle Tennessee","Sun Belt","Defensive Back",0.700033326943715,2.1001,3,1.33333333333333
"5077",2007,"Middle Tennessee","Sun Belt","Defensive Line",0.715400000413259,4.2924,6,1.5
"5078",2007,"Middle Tennessee","Sun Belt","Linebacker",0.712399989366531,1.4248,2,2
"5079",2007,"Middle Tennessee","Sun Belt","Offensive Line",0.749449998140335,1.4989,2,2
"5080",2007,"Middle Tennessee","Sun Belt","Quarterback",0.688899993896484,0.6889,1,1
"5081",2007,"Middle Tennessee","Sun Belt","Receiver",0.713899999856949,2.8556,4,1.5
"5082",2007,"Middle Tennessee","Sun Belt","Running Back",0.705549985170364,1.4111,2,2
"5083",2007,"Minnesota","Big Ten","Defensive Back",0.733374983072281,2.9335,4,1.75
"5084",2007,"Minnesota","Big Ten","Defensive Line",0.833299994468689,0.8333,1,3
"5085",2007,"Minnesota","Big Ten","Offensive Line",0.733300000429153,2.9332,4,2
"5086",2007,"Minnesota","Big Ten","Quarterback",0.831099987030029,0.8311,1,3
"5087",2007,"Minnesota","Big Ten","Receiver",0.721433321634928,2.1643,3,1.66666666666667
"5088",2007,"Minnesota","Big Ten","Running Back",0.77700001001358,1.554,2,2
"5089",2007,"Minnesota","Big Ten","Special Teams",0.720750004053116,1.4415,2,1.5
"5090",2007,"Mississippi State","SEC","Defensive Back",0.77140000462532,3.0856,4,2
"5091",2007,"Mississippi State","SEC","Defensive Line",0.784400016069412,1.5688,2,2.5
"5092",2007,"Mississippi State","SEC","Linebacker",0.74821666876475,4.4893,6,1.83333333333333
"5093",2007,"Mississippi State","SEC","Offensive Line",0.796983341375987,4.7819,6,2.5
"5094",2007,"Mississippi State","SEC","Quarterback",0.757450014352798,1.5149,2,2
"5095",2007,"Mississippi State","SEC","Receiver",0.711099982261658,0.7111,1,2
"5096",2007,"Mississippi State","SEC","Running Back",0.827549993991852,1.6551,2,3
"5097",2007,"Mississippi State","SEC","Special Teams",0.756250023841858,1.5125,2,2
"5098",2007,"Missouri","Big 12","Defensive Back",0.755533357461294,2.2666,3,2
"5099",2007,"Missouri","Big 12","Defensive Line",0.817879998683929,4.0894,5,2.6
"5100",2007,"Missouri","Big 12","Linebacker",0.773999989032745,2.322,3,2
"5101",2007,"Missouri","Big 12","Offensive Line",0.789624989032745,3.1585,4,2.25
"5102",2007,"Missouri","Big 12","Receiver",0.754166682561239,2.2625,3,2
"5103",2007,"Missouri","Big 12","Running Back",0.798733313878377,2.3962,3,2.66666666666667
"5104",2007,"Missouri","Big 12","Special Teams",0.794399976730347,0.7944,1,2
"5105",2007,"NC State","ACC","Defensive Back",0.779650002717972,1.5593,2,2
"5106",2007,"NC State","ACC","Defensive Line",0.753874987363815,3.0155,4,2
"5107",2007,"NC State","ACC","Linebacker",0.733299970626831,0.7333,1,2
"5108",2007,"NC State","ACC","Offensive Line",0.74609999358654,2.9844,4,2
"5109",2007,"NC State","ACC","Quarterback",0.751149982213974,1.5023,2,2
"5110",2007,"NC State","ACC","Receiver",0.791933317979177,2.3758,3,2.33333333333333
"5111",2007,"NC State","ACC","Running Back",0.666700005531311,0.6667,1,1
"5112",2007,"Nebraska","Big 12","Defensive Back",0.781150013208389,3.1246,4,2
"5113",2007,"Nebraska","Big 12","Defensive Line",0.791524991393089,3.1661,4,2.25
"5114",2007,"Nebraska","Big 12","Linebacker",0.83585000038147,1.6717,2,3
"5115",2007,"Nebraska","Big 12","Offensive Line",0.823099970817566,1.6462,2,3
"5116",2007,"Nebraska","Big 12","Quarterback",0.781700015068054,0.7817,1,2
"5117",2007,"Nebraska","Big 12","Receiver",0.800399988889694,1.6008,2,2.5
"5118",2007,"Nebraska","Big 12","Running Back",0.806699991226196,2.4201,3,2.66666666666667
"5119",2007,"Nebraska","Big 12","Special Teams",0.770166675249735,2.3105,3,2
"5120",2007,"Nevada","Western Athletic","Defensive Back",0.722199976444244,0.7222,1,2
"5121",2007,"Nevada","Western Athletic","Defensive Line",0.714966674645742,2.1449,3,1.66666666666667
"5122",2007,"Nevada","Western Athletic","Linebacker",0.719449996948242,2.8778,4,2
"5123",2007,"Nevada","Western Athletic","Offensive Line",0.695233325163523,2.0857,3,1.33333333333333
"5124",2007,"Nevada","Western Athletic","Receiver",0.692599991957347,2.0778,3,1.33333333333333
"5125",2007,"Nevada","Western Athletic","Running Back",0.677799999713898,0.6778,1,1
"5126",2007,"New Mexico","Mountain West","Defensive Back",0.688899993896484,1.3778,2,1.5
"5127",2007,"New Mexico","Mountain West","Defensive Line",0.694449990987778,1.3889,2,1.5
"5128",2007,"New Mexico","Mountain West","Linebacker",0.705549985170364,1.4111,2,1.5
"5129",2007,"New Mexico","Mountain West","Offensive Line",0.683349996805191,2.7334,4,1.25
"5130",2007,"New Mexico","Mountain West","Quarterback",0.699999988079071,1.4,2,1.5
"5131",2007,"New Mexico","Mountain West","Receiver",0.711099982261658,0.7111,1,2
"5132",2007,"New Mexico","Mountain West","Running Back",0.696299990018209,2.0889,3,1.33333333333333
"5133",2007,"New Mexico State","Western Athletic","Defensive Back",0.744400024414062,1.4888,2,2
"5134",2007,"New Mexico State","Western Athletic","Defensive Line",0.744400024414062,0.7444,1,2
"5135",2007,"New Mexico State","Western Athletic","Linebacker",0.721300005912781,2.1639,3,1.66666666666667
"5136",2007,"New Mexico State","Western Athletic","Offensive Line",0.677799999713898,2.7112,4,1
"5137",2007,"New Mexico State","Western Athletic","Quarterback",0.688899993896484,0.6889,1,1
"5138",2007,"New Mexico State","Western Athletic","Receiver",0.738900005817413,1.4778,2,2
"5139",2007,"New Mexico State","Western Athletic","Running Back",0.71110001206398,1.4222,2,1.5
"5140",2007,"North Carolina","ACC","Defensive Back",0.738600000739098,2.9544,4,1.75
"5141",2007,"North Carolina","ACC","Defensive Line",0.910399993260702,2.7312,3,3.66666666666667
"5142",2007,"North Carolina","ACC","Linebacker",0.7742999792099,0.7743,1,2
"5143",2007,"North Carolina","ACC","Offensive Line",0.765699997544289,3.0628,4,2
"5144",2007,"North Carolina","ACC","Quarterback",0.9442999958992,0.9443,1,4
"5145",2007,"North Carolina","ACC","Receiver",0.899049997329712,1.7981,2,3.5
"5146",2007,"North Carolina","ACC","Running Back",0.797500014305115,0.7975,1,3
"5147",2007,"North Carolina","ACC","Special Teams",0.90636666615804,2.7191,3,3.66666666666667
"5148",2007,"Northern Illinois","Mid-American","Defensive Back",0.722199976444244,0.7222,1,2
"5149",2007,"Northern Illinois","Mid-American","Defensive Line",0.716649979352951,1.4333,2,2
"5150",2007,"Northern Illinois","Mid-American","Linebacker",0.692324995994568,2.7693,4,1.25
"5151",2007,"Northern Illinois","Mid-American","Offensive Line",0.730999986330668,2.193,3,2
"5152",2007,"Northern Illinois","Mid-American","Quarterback",0.714733322461446,2.1442,3,1.66666666666667
