"","year","team","conference","division","total_games","total_wins","total_losses","total_ties","conference_games","conference_wins","conference_losses","conference_ties","home_games","home_wins","home_losses","home_ties","away_games","away_wins","away_losses","away_ties"
"929",2007,"UCLA","Pac-10","",13,6,7,0,12,6,6,0,6,4,2,0,7,2,5,0
"930",2007,"UNLV","Mountain West","",12,2,10,0,9,1,8,0,6,1,5,0,6,1,5,0
"931",2007,"USC","Pac-10","",13,11,2,0,10,8,2,0,7,6,1,0,6,5,1,0
"932",2007,"Utah","Mountain West","",13,9,4,0,10,6,4,0,6,5,1,0,7,4,3,0
"933",2007,"Utah State","Western Athletic","",12,2,10,0,8,2,6,0,5,0,5,0,7,2,5,0
"934",2007,"UTEP","Conference USA","West",12,4,8,0,8,2,6,0,6,3,3,0,6,1,5,0
"935",2007,"Vanderbilt","SEC","East",12,5,7,0,8,2,6,0,8,4,4,0,4,1,3,0
"936",2007,"Virginia","ACC","Coastal",13,9,4,0,8,6,2,0,7,5,2,0,6,4,2,0
"937",2007,"Virginia Tech","ACC","Coastal",14,11,3,0,9,8,1,0,8,6,2,0,6,5,1,0
"938",2007,"Wake Forest","ACC","Atlantic",13,9,4,0,8,5,3,0,7,6,1,0,6,3,3,0
"939",2007,"Washington","Pac-10","",13,4,9,0,10,2,8,0,7,2,5,0,6,2,4,0
"940",2007,"Washington State","Pac-10","",12,5,7,0,11,4,7,0,6,4,2,0,6,1,5,0
"941",2007,"Western Kentucky","FBS Independents","",12,7,5,0,0,0,0,0,5,4,1,0,7,3,4,0
"942",2007,"Western Michigan","Mid-American","West",12,5,7,0,7,3,4,0,6,2,4,0,6,3,3,0
"943",2007,"West Virginia","Big East","",13,11,2,0,7,5,2,0,6,5,1,0,7,6,1,0
"944",2007,"Wisconsin","Big Ten","",13,9,4,0,10,7,3,0,7,7,0,0,6,2,4,0
"945",2007,"Wyoming","Mountain West","",12,5,7,0,8,2,6,0,6,4,2,0,6,1,5,0
"946",2008,"Air Force","Mountain West","",13,8,5,0,8,5,3,0,6,3,3,0,6,5,1,0
"947",2008,"Akron","Mid-American","East",12,5,7,0,8,3,5,0,5,1,4,0,7,4,3,0
"948",2008,"Alabama","SEC","West",14,12,2,0,9,8,1,0,7,7,0,0,4,4,0,0
"949",2008,"Arizona","Pac-10","",13,8,5,0,11,6,5,0,7,5,2,0,5,2,3,0
"950",2008,"Arizona State","Pac-10","",12,5,7,0,10,4,6,0,7,4,3,0,5,1,4,0
"951",2008,"Arkansas","SEC","West",12,5,7,0,8,2,6,0,6,3,3,0,5,1,4,0
"952",2008,"Arkansas State","Sun Belt","",12,6,6,0,7,4,3,0,5,4,1,0,7,2,5,0
"953",2008,"Army","FBS Independents","",12,3,9,0,0,0,0,0,6,2,4,0,5,1,4,0
"954",2008,"Auburn","SEC","West",12,5,7,0,8,2,6,0,7,4,3,0,5,1,4,0
"955",2008,"Ball State","Mid-American","West",14,12,2,0,9,8,1,0,6,6,0,0,6,6,0,0
"956",2008,"Baylor","Big 12","South",12,4,8,0,8,2,6,0,7,4,3,0,5,0,5,0
"957",2008,"Boise State","Western Athletic","",13,12,1,0,8,8,0,0,6,6,0,0,6,6,0,0
"958",2008,"Boston College","ACC","Atlantic",14,9,5,0,9,5,4,0,7,5,2,0,5,4,1,0
"959",2008,"Bowling Green","Mid-American","East",12,6,6,0,8,4,4,0,5,1,4,0,7,5,2,0
"960",2008,"Buffalo","Mid-American","East",14,8,6,0,9,6,3,0,6,4,2,0,6,3,3,0
"961",2008,"BYU","Mountain West","",13,10,3,0,11,8,3,0,6,6,0,0,6,4,2,0
"962",2008,"California","Pac-10","",13,9,4,0,11,8,3,0,7,7,0,0,5,1,4,0
"963",2008,"Central Michigan","Mid-American","West",13,8,5,0,8,6,2,0,5,4,1,0,7,4,3,0
"964",2008,"Cincinnati","Big East","",14,11,3,0,7,6,1,0,6,6,0,0,7,5,2,0
"965",2008,"Clemson","ACC","Atlantic",13,7,6,0,8,4,4,0,7,5,2,0,4,2,2,0
"966",2008,"Colorado","Big 12","North",12,5,7,0,8,2,6,0,6,4,2,0,5,0,5,0
"967",2008,"Colorado State","Mountain West","",13,7,6,0,9,4,5,0,6,4,2,0,5,2,3,0
"968",2008,"Connecticut","Big East","",13,8,5,0,7,3,4,0,6,4,2,0,6,3,3,0
"969",2008,"Duke","ACC","Coastal",12,4,8,0,8,1,7,0,7,3,4,0,5,1,4,0
"970",2008,"East Carolina","Conference USA","East",14,9,5,0,9,7,2,0,5,4,1,0,7,4,3,0
"971",2008,"Eastern Michigan","Mid-American","West",12,3,9,0,8,2,6,0,5,2,3,0,7,1,6,0
"972",2008,"Florida","SEC","East",14,13,1,0,9,8,1,0,7,6,1,0,4,4,0,0
"973",2008,"Florida Atlantic","Sun Belt","",13,7,6,0,7,4,3,0,5,4,1,0,7,2,5,0
"974",2008,"Florida International","Sun Belt","",12,5,7,0,7,3,4,0,5,3,2,0,7,2,5,0
"975",2008,"Florida State","ACC","Atlantic",13,9,4,0,8,5,3,0,8,5,3,0,4,3,1,0
"976",2008,"Fresno State","Western Athletic","",13,7,6,0,8,4,4,0,5,2,3,0,7,5,2,0
"977",2008,"Georgia","SEC","East",13,10,3,0,8,6,2,0,6,4,2,0,5,5,0,0
"978",2008,"Georgia Tech","ACC","Coastal",13,9,4,0,8,5,3,0,7,6,1,0,5,3,2,0
"979",2008,"Hawai'i","Western Athletic","",14,7,7,0,8,5,3,0,7,5,2,0,6,2,4,0
"980",2008,"Houston","Conference USA","West",13,8,5,0,8,6,2,0,6,5,1,0,6,2,4,0
"981",2008,"Idaho","Western Athletic","",12,2,10,0,8,1,7,0,6,2,4,0,6,0,6,0
"982",2008,"Illinois","Big Ten","",12,5,7,0,8,3,5,0,6,4,2,0,5,1,4,0
"983",2008,"Indiana","Big Ten","",12,3,9,0,8,1,7,0,8,3,5,0,4,0,4,0
"984",2008,"Iowa","Big Ten","",13,9,4,0,8,5,3,0,7,6,1,0,5,2,3,0
"985",2008,"Iowa State","Big 12","North",12,2,10,0,8,0,8,0,6,2,4,0,6,0,6,0
"986",2008,"Kansas","Big 12","North",13,8,5,0,8,4,4,0,7,5,2,0,4,1,3,0
"987",2008,"Kansas State","Big 12","North",12,5,7,0,8,2,6,0,7,4,3,0,5,1,4,0
"988",2008,"Kent State","Mid-American","East",12,4,8,0,8,3,5,0,6,2,4,0,6,2,4,0
"989",2008,"Kentucky","SEC","East",13,7,6,0,8,2,6,0,7,4,3,0,5,2,3,0
"990",2008,"Louisiana","Sun Belt","",12,6,6,0,7,5,2,0,5,4,1,0,7,2,5,0
"991",2008,"Louisiana Monroe","Sun Belt","",12,4,8,0,7,3,4,0,5,3,2,0,6,1,5,0
"992",2008,"Louisiana Tech","Western Athletic","",13,8,5,0,8,5,3,0,6,5,1,0,6,2,4,0
"993",2008,"Louisville","Big East","",12,5,7,0,7,1,6,0,8,4,4,0,4,1,3,0
"994",2008,"LSU","SEC","West",13,8,5,0,8,3,5,0,8,5,3,0,4,2,2,0
"995",2008,"Marshall","Conference USA","East",12,4,8,0,8,3,5,0,6,3,3,0,6,1,5,0
"996",2008,"Maryland","ACC","Atlantic",13,8,5,0,8,4,4,0,7,6,1,0,5,1,4,0
"997",2008,"Memphis","Conference USA","East",13,6,7,0,8,4,4,0,7,4,3,0,5,2,3,0
"998",2008,"Miami","ACC","Coastal",13,7,6,0,8,4,4,0,6,4,2,0,6,3,3,0
"999",2008,"Miami (OH)","Mid-American","East",12,2,10,0,8,1,7,0,6,1,5,0,6,1,5,0
"1000",2008,"Michigan","Big Ten","",12,3,9,0,9,2,7,0,7,2,5,0,5,1,4,0
"1001",2008,"Michigan State","Big Ten","",13,9,4,0,9,6,3,0,7,6,1,0,5,3,2,0
"1002",2008,"Middle Tennessee","Sun Belt","",12,5,7,0,7,3,4,0,5,4,1,0,7,1,6,0
"1003",2008,"Minnesota","Big Ten","",13,7,6,0,8,3,5,0,7,4,3,0,5,3,2,0
"1004",2008,"Mississippi State","SEC","West",12,4,8,0,8,2,6,0,6,4,2,0,6,0,6,0
"1005",2008,"Missouri","Big 12","North",14,10,4,0,9,5,4,0,6,5,1,0,4,3,1,0
"1006",2008,"Navy","FBS Independents","",13,8,5,0,0,0,0,0,6,4,2,0,5,3,2,0
"1007",2008,"NC State","ACC","Atlantic",13,6,7,0,8,4,4,0,7,4,3,0,5,2,3,0
"1008",2008,"Nebraska","Big 12","North",13,9,4,0,8,5,3,0,8,6,2,0,4,2,2,0
"1009",2008,"Nevada","Western Athletic","",13,7,6,0,8,5,3,0,6,3,3,0,6,4,2,0
"1010",2008,"New Mexico","Mountain West","",12,4,8,0,9,3,6,0,6,3,3,0,6,1,5,0
"1011",2008,"New Mexico State","Western Athletic","",12,3,9,0,8,1,7,0,6,1,5,0,6,2,4,0
"1012",2008,"North Carolina","ACC","Coastal",13,8,5,0,8,4,4,0,7,5,2,0,5,3,2,0
"1013",2008,"Northern Illinois","Mid-American","West",13,6,7,0,8,5,3,0,6,4,2,0,6,2,4,0
"1014",2008,"North Texas","Sun Belt","",12,1,11,0,7,0,7,0,5,0,5,0,7,1,6,0
"1015",2008,"Northwestern","Big Ten","",13,9,4,0,8,5,3,0,7,5,2,0,5,4,1,0
"1016",2008,"Notre Dame","FBS Independents","",13,7,6,0,0,0,0,0,6,4,2,0,6,2,4,0
"1017",2008,"Ohio","Mid-American","East",12,4,8,0,8,3,5,0,5,2,3,0,7,2,5,0
"1018",2008,"Ohio State","Big Ten","",13,10,3,0,9,7,2,0,7,6,1,0,5,4,1,0
"1019",2008,"Oklahoma","Big 12","South",14,12,2,0,9,8,1,0,6,6,0,0,5,5,0,0
"1020",2008,"Oklahoma State","Big 12","South",13,9,4,0,8,5,3,0,7,6,1,0,5,3,2,0
"1021",2008,"Ole Miss","SEC","West",13,9,4,0,8,5,3,0,7,5,2,0,5,3,2,0
"1022",2008,"Oregon","Pac-10","",13,10,3,0,10,8,2,0,6,5,1,0,6,4,2,0
"1023",2008,"Oregon State","Pac-10","",13,9,4,0,11,7,4,0,6,5,1,0,6,3,3,0
"1024",2008,"Penn State","Big Ten","",13,11,2,0,10,8,2,0,7,7,0,0,5,4,1,0
"1025",2008,"Pittsburgh","Big East","",13,9,4,0,7,5,2,0,6,4,2,0,6,5,1,0
"1026",2008,"Purdue","Big Ten","",12,4,8,0,9,2,7,0,7,4,3,0,5,0,5,0
"1027",2008,"Rice","Conference USA","West",13,10,3,0,8,7,1,0,6,6,0,0,6,3,3,0
"1028",2008,"Rutgers","Big East","",13,8,5,0,7,5,2,0,7,5,2,0,5,2,3,0
"1029",2008,"San Diego State","Mountain West","",12,2,10,0,8,1,7,0,6,2,4,0,6,0,6,0
"1030",2008,"San José State","Western Athletic","",12,6,6,0,8,4,4,0,6,3,3,0,6,3,3,0
"1031",2008,"SMU","Conference USA","West",12,1,11,0,8,0,8,0,6,1,5,0,6,0,6,0
"1032",2008,"South Carolina","SEC","East",13,7,6,0,8,4,4,0,7,5,2,0,5,2,3,0
"1033",2008,"Southern Mississippi","Conference USA","East",13,7,6,0,8,4,4,0,6,3,3,0,6,3,3,0
"1034",2008,"South Florida","Big East","",13,8,5,0,7,2,5,0,6,4,2,0,6,3,3,0
"1035",2008,"Stanford","Pac-10","",12,5,7,0,10,4,6,0,5,4,1,0,7,1,6,0
"1036",2008,"Syracuse","Big East","",12,3,9,0,7,1,6,0,6,2,4,0,6,1,5,0
"1037",2008,"TCU","Mountain West","",13,11,2,0,9,8,1,0,6,6,0,0,6,4,2,0
"1038",2008,"Temple","Mid-American","East",12,5,7,0,8,4,4,0,5,3,2,0,7,2,5,0
"1039",2008,"Tennessee","SEC","East",12,5,7,0,8,3,5,0,7,4,3,0,5,1,4,0
"1040",2008,"Texas","Big 12","South",13,12,1,0,8,7,1,0,7,7,0,0,4,3,1,0
"1041",2008,"Texas A&M","Big 12","South",12,4,8,0,8,2,6,0,7,2,5,0,5,2,3,0
"1042",2008,"Texas Tech","Big 12","South",13,11,2,0,8,7,1,0,7,7,0,0,5,4,1,0
"1043",2008,"Toledo","Mid-American","West",12,3,9,0,8,2,6,0,6,1,5,0,6,2,4,0
"1044",2008,"Troy","Sun Belt","",13,8,5,0,7,6,1,0,5,5,0,0,7,3,4,0
"1045",2008,"Tulane","Conference USA","West",12,2,10,0,8,1,7,0,6,2,4,0,6,0,6,0
"1046",2008,"Tulsa","Conference USA","West",14,11,3,0,9,7,2,0,7,6,1,0,6,4,2,0
"1047",2008,"UAB","Conference USA","East",12,4,8,0,8,3,5,0,5,2,3,0,7,2,5,0
"1048",2008,"UCF","Conference USA","East",12,4,8,0,8,3,5,0,6,2,4,0,6,2,4,0
"1049",2008,"UCLA","Pac-10","",12,4,8,0,10,3,7,0,7,3,4,0,5,1,4,0
"1050",2008,"UNLV","Mountain West","",12,5,7,0,9,3,6,0,7,4,3,0,5,1,4,0
"1051",2008,"USC","Pac-10","",13,12,1,0,11,10,1,0,6,6,0,0,6,5,1,0
"1052",2008,"Utah","Mountain West","",13,13,0,0,10,10,0,0,6,6,0,0,6,6,0,0
"1053",2008,"Utah State","Western Athletic","",12,3,9,0,8,3,5,0,6,3,3,0,6,0,6,0
"1054",2008,"UTEP","Conference USA","West",12,5,7,0,8,4,4,0,6,3,3,0,6,2,4,0
"1055",2008,"Vanderbilt","SEC","East",13,7,6,0,8,4,4,0,6,3,3,0,6,3,3,0
"1056",2008,"Virginia","ACC","Coastal",12,5,7,0,8,3,5,0,7,4,3,0,5,1,4,0
"1057",2008,"Virginia Tech","ACC","Coastal",14,10,4,0,9,6,3,0,6,6,0,0,5,2,3,0
"1058",2008,"Wake Forest","ACC","Atlantic",13,8,5,0,8,4,4,0,7,5,2,0,5,2,3,0
"1059",2008,"Washington","Pac-10","",12,0,12,0,10,0,10,0,7,0,7,0,5,0,5,0
"1060",2008,"Washington State","Pac-10","",13,2,11,0,9,1,8,0,7,2,5,0,6,0,6,0
"1061",2008,"Western Kentucky","FBS Independents","",12,2,10,0,0,0,0,0,5,1,4,0,7,1,6,0
"1062",2008,"Western Michigan","Mid-American","West",13,9,4,0,8,6,2,0,6,6,0,0,6,3,3,0
"1063",2008,"West Virginia","Big East","",13,9,4,0,7,5,2,0,7,6,1,0,5,2,3,0
"1064",2008,"Wisconsin","Big Ten","",13,7,6,0,8,3,5,0,7,5,2,0,5,2,3,0
"1065",2008,"Wyoming","Mountain West","",12,4,8,0,8,1,7,0,7,3,4,0,5,1,4,0
"1066",2009,"Air Force","Mountain West","",13,8,5,0,9,5,4,0,6,5,1,0,6,2,4,0
"1067",2009,"Akron","Mid-American","East",12,3,9,0,8,2,6,0,6,3,3,0,6,0,6,0
"1068",2009,"Alabama","SEC","West",14,14,0,0,9,9,0,0,7,7,0,0,4,4,0,0
"1069",2009,"Arizona","Pac-10","",13,8,5,0,10,6,4,0,6,5,1,0,6,3,3,0
"1070",2009,"Arizona State","Pac-10","",12,4,8,0,9,2,7,0,7,3,4,0,5,1,4,0
"1071",2009,"Arkansas","SEC","West",13,8,5,0,8,3,5,0,7,6,1,0,4,0,4,0
"1072",2009,"Arkansas State","Sun Belt","",12,4,8,0,8,3,5,0,5,3,2,0,7,1,6,0
"1073",2009,"Army","FBS Independents","",12,5,7,0,0,0,0,0,6,3,3,0,5,2,3,0
"1074",2009,"Auburn","SEC","West",13,8,5,0,8,3,5,0,8,6,2,0,4,1,3,0
"1075",2009,"Ball State","Mid-American","West",12,2,10,0,8,2,6,0,6,0,6,0,6,2,4,0
"1076",2009,"Baylor","Big 12","South",12,4,8,0,8,1,7,0,6,2,4,0,5,2,3,0
"1077",2009,"Boise State","Western Athletic","",14,14,0,0,8,8,0,0,7,7,0,0,6,6,0,0
"1078",2009,"Boston College","ACC","Atlantic",13,8,5,0,8,5,3,0,7,6,1,0,5,2,3,0
"1079",2009,"Bowling Green","Mid-American","East",13,7,6,0,8,6,2,0,6,3,3,0,6,4,2,0
"1080",2009,"Buffalo","Mid-American","East",12,5,7,0,8,3,5,0,6,2,4,0,6,3,3,0
"1081",2009,"BYU","Mountain West","",13,11,2,0,9,8,1,0,6,4,2,0,5,5,0,0
"1082",2009,"California","Pac-10","",13,8,5,0,11,6,5,0,6,4,2,0,6,4,2,0
"1083",2009,"Central Michigan","Mid-American","West",14,12,2,0,9,9,0,0,5,5,0,0,7,5,2,0
"1084",2009,"Cincinnati","Big East","",13,12,1,0,7,7,0,0,6,6,0,0,6,6,0,0
"1085",2009,"Clemson","ACC","Atlantic",14,9,5,0,9,6,3,0,7,6,1,0,5,2,3,0
"1086",2009,"Colorado","Big 12","North",12,3,9,0,8,2,6,0,6,3,3,0,6,0,6,0
"1087",2009,"Colorado State","Mountain West","",12,3,9,0,8,0,8,0,6,2,4,0,6,1,5,0
"1088",2009,"Connecticut","Big East","",13,8,5,0,7,3,4,0,6,4,2,0,6,3,3,0
"1089",2009,"Duke","ACC","Coastal",12,5,7,0,8,3,5,0,6,2,4,0,6,3,3,0
"1090",2009,"East Carolina","Conference USA","East",14,9,5,0,9,8,1,0,7,6,1,0,6,3,3,0
"1091",2009,"Eastern Michigan","Mid-American","West",12,0,12,0,8,0,8,0,5,0,5,0,7,0,7,0
"1092",2009,"Florida","SEC","East",14,13,1,0,9,8,1,0,7,7,0,0,4,4,0,0
"1093",2009,"Florida Atlantic","Sun Belt","",12,5,7,0,8,5,3,0,5,2,3,0,7,3,4,0
"1094",2009,"Florida International","Sun Belt","",12,3,9,0,8,3,5,0,5,2,3,0,7,1,6,0
"1095",2009,"Florida State","ACC","Atlantic",13,7,6,0,8,4,4,0,6,3,3,0,6,3,3,0
"1096",2009,"Fresno State","Western Athletic","",13,8,5,0,8,6,2,0,5,4,1,0,7,4,3,0
"1097",2009,"Georgia","SEC","East",13,8,5,0,8,4,4,0,6,4,2,0,5,3,2,0
"1098",2009,"Georgia Tech","ACC","Coastal",14,11,3,0,9,8,1,0,6,5,1,0,6,5,1,0
"1099",2009,"Hawai'i","Western Athletic","",13,6,7,0,8,3,5,0,7,4,3,0,6,2,4,0
"1100",2009,"Houston","Conference USA","West",14,10,4,0,9,6,3,0,6,6,0,0,7,4,3,0
"1101",2009,"Idaho","Western Athletic","",13,8,5,0,8,4,4,0,6,4,2,0,6,3,3,0
"1102",2009,"Illinois","Big Ten","",12,3,9,0,8,2,6,0,6,2,4,0,5,1,4,0
"1103",2009,"Indiana","Big Ten","",12,4,8,0,8,1,7,0,6,3,3,0,6,1,5,0
"1104",2009,"Iowa","Big Ten","",13,11,2,0,9,7,2,0,7,6,1,0,5,4,1,0
"1105",2009,"Iowa State","Big 12","North",13,7,6,0,8,3,5,0,7,4,3,0,5,2,3,0
"1106",2009,"Kansas","Big 12","North",12,5,7,0,8,1,7,0,6,4,2,0,5,1,4,0
"1107",2009,"Kansas State","Big 12","North",12,6,6,0,8,4,4,0,6,5,1,0,6,1,5,0
"1108",2009,"Kent State","Mid-American","East",12,5,7,0,8,4,4,0,6,3,3,0,6,2,4,0
"1109",2009,"Kentucky","SEC","East",13,7,6,0,8,3,5,0,7,3,4,0,5,4,1,0
"1110",2009,"Louisiana","Sun Belt","",12,6,6,0,8,4,4,0,6,4,2,0,6,2,4,0
"1111",2009,"Louisiana Monroe","Sun Belt","",12,6,6,0,8,5,3,0,5,4,1,0,7,2,5,0
"1112",2009,"Louisiana Tech","Western Athletic","",12,4,8,0,8,3,5,0,5,4,1,0,7,0,7,0
"1113",2009,"Louisville","Big East","",12,4,8,0,7,1,6,0,6,4,2,0,6,0,6,0
"1114",2009,"LSU","SEC","West",13,9,4,0,8,5,3,0,7,6,1,0,5,3,2,0
"1115",2009,"Marshall","Conference USA","East",13,7,6,0,8,4,4,0,6,4,2,0,6,2,4,0
"1116",2009,"Maryland","ACC","Atlantic",12,2,10,0,8,1,7,0,7,2,5,0,5,0,5,0
"1117",2009,"Memphis","Conference USA","East",12,2,10,0,8,1,7,0,6,2,4,0,6,0,6,0
"1118",2009,"Miami","ACC","Coastal",13,9,4,0,8,5,3,0,6,5,1,0,6,4,2,0
"1119",2009,"Miami (OH)","Mid-American","East",12,1,11,0,8,1,7,0,6,1,5,0,6,0,6,0
"1120",2009,"Michigan","Big Ten","",12,5,7,0,8,1,7,0,8,5,3,0,4,0,4,0
"1121",2009,"Michigan State","Big Ten","",13,6,7,0,8,4,4,0,7,4,3,0,5,2,3,0
"1122",2009,"Middle Tennessee","Sun Belt","",13,10,3,0,8,7,1,0,6,5,1,0,6,4,2,0
"1123",2009,"Minnesota","Big Ten","",13,6,7,0,10,4,6,0,7,4,3,0,5,2,3,0
"1124",2009,"Mississippi State","SEC","West",12,5,7,0,8,3,5,0,7,2,5,0,5,3,2,0
"1125",2009,"Missouri","Big 12","North",13,8,5,0,8,4,4,0,6,3,3,0,4,3,1,0
"1126",2009,"Navy","FBS Independents","",14,10,4,0,0,0,0,0,6,5,1,0,6,3,3,0
"1127",2009,"NC State","ACC","Atlantic",12,5,7,0,8,2,6,0,8,5,3,0,4,0,4,0
"1128",2009,"Nebraska","Big 12","North",14,10,4,0,9,6,3,0,7,5,2,0,5,4,1,0
"1129",2009,"Nevada","Western Athletic","",13,8,5,0,8,7,1,0,6,5,1,0,6,3,3,0
"1130",2009,"New Mexico","Mountain West","",12,1,11,0,8,1,7,0,6,1,5,0,6,0,6,0
"1131",2009,"New Mexico State","Western Athletic","",13,3,10,0,8,1,7,0,6,2,4,0,7,1,6,0
"1132",2009,"North Carolina","ACC","Coastal",13,8,5,0,8,4,4,0,7,5,2,0,5,3,2,0
"1133",2009,"Northern Illinois","Mid-American","West",13,7,6,0,8,5,3,0,6,5,1,0,6,2,4,0
"1134",2009,"North Texas","Sun Belt","",12,2,10,0,8,1,7,0,6,1,5,0,6,1,5,0
"1135",2009,"Northwestern","Big Ten","",13,8,5,0,8,5,3,0,7,5,2,0,5,3,2,0
"1136",2009,"Notre Dame","FBS Independents","",12,6,6,0,0,0,0,0,8,5,3,0,4,1,3,0
"1137",2009,"Ohio","Mid-American","East",14,9,5,0,9,7,2,0,6,4,2,0,6,5,1,0
"1138",2009,"Ohio State","Big Ten","",13,11,2,0,10,8,2,0,7,6,1,0,5,4,1,0
"1139",2009,"Oklahoma","Big 12","South",13,8,5,0,8,5,3,0,6,6,0,0,4,1,3,0
"1140",2009,"Oklahoma State","Big 12","South",13,9,4,0,8,6,2,0,8,6,2,0,4,3,1,0
"1141",2009,"Ole Miss","SEC","West",13,9,4,0,8,4,4,0,7,6,1,0,5,2,3,0
"1142",2009,"Oregon","Pac-10","",13,10,3,0,12,10,2,0,7,7,0,0,5,3,2,0
"1143",2009,"Oregon State","Pac-10","",13,8,5,0,11,7,4,0,6,4,2,0,6,4,2,0
"1144",2009,"Penn State","Big Ten","",13,11,2,0,8,6,2,0,8,6,2,0,4,4,0,0
"1145",2009,"Pittsburgh","Big East","",13,10,3,0,7,5,2,0,7,6,1,0,5,3,2,0
"1146",2009,"Purdue","Big Ten","",12,5,7,0,9,4,5,0,7,3,4,0,5,2,3,0
"1147",2009,"Rice","Conference USA","West",12,2,10,0,8,2,6,0,6,2,4,0,6,0,6,0
"1148",2009,"Rutgers","Big East","",13,9,4,0,7,3,4,0,7,4,3,0,5,4,1,0
"1149",2009,"San Diego State","Mountain West","",12,4,8,0,9,2,7,0,6,3,3,0,6,1,5,0
"1150",2009,"San José State","Western Athletic","",12,2,10,0,8,1,7,0,6,2,4,0,6,0,6,0
"1151",2009,"SMU","Conference USA","West",13,8,5,0,8,6,2,0,6,5,1,0,6,2,4,0
"1152",2009,"South Carolina","SEC","East",13,7,6,0,8,3,5,0,7,6,1,0,5,1,4,0
"1153",2009,"Southern Mississippi","Conference USA","East",13,7,6,0,8,5,3,0,6,6,0,0,6,1,5,0
"1154",2009,"South Florida","Big East","",13,8,5,0,7,3,4,0,6,4,2,0,6,3,3,0
"1155",2009,"Stanford","Pac-10","",13,8,5,0,9,6,3,0,7,6,1,0,5,2,3,0
"1156",2009,"Syracuse","Big East","",12,4,8,0,7,1,6,0,8,4,4,0,4,0,4,0
"1157",2009,"TCU","Mountain West","",13,12,1,0,8,8,0,0,6,6,0,0,6,6,0,0
"1158",2009,"Temple","Mid-American","East",13,9,4,0,8,7,1,0,6,5,1,0,6,4,2,0
"1159",2009,"Tennessee","SEC","East",13,7,6,0,8,4,4,0,8,6,2,0,4,1,3,0
"1160",2009,"Texas","Big 12","South",14,13,1,0,9,9,0,0,6,6,0,0,5,5,0,0
"1161",2009,"Texas A&M","Big 12","South",13,6,7,0,8,3,5,0,7,5,2,0,4,1,3,0
"1162",2009,"Texas Tech","Big 12","South",13,9,4,0,8,5,3,0,7,6,1,0,4,1,3,0
"1163",2009,"Toledo","Mid-American","West",12,5,7,0,8,3,5,0,6,3,3,0,6,2,4,0
"1164",2009,"Troy","Sun Belt","",13,9,4,0,8,8,0,0,5,5,0,0,7,4,3,0
"1165",2009,"Tulane","Conference USA","West",12,3,9,0,8,1,7,0,6,2,4,0,6,1,5,0
"1166",2009,"Tulsa","Conference USA","West",12,5,7,0,8,3,5,0,6,2,4,0,6,3,3,0
"1167",2009,"UAB","Conference USA","East",12,5,7,0,8,4,4,0,5,3,2,0,7,2,5,0
"1168",2009,"UCF","Conference USA","East",13,8,5,0,8,6,2,0,7,6,1,0,5,2,3,0
"1169",2009,"UCLA","Pac-10","",13,7,6,0,10,4,6,0,6,4,2,0,6,2,4,0
"1170",2009,"UNLV","Mountain West","",12,5,7,0,9,3,6,0,7,4,3,0,5,1,4,0
"1171",2009,"USC","Pac-10","",13,9,4,0,10,6,4,0,6,4,2,0,6,4,2,0
"1172",2009,"Utah","Mountain West","",13,10,3,0,10,7,3,0,6,6,0,0,6,3,3,0
"1173",2009,"Utah State","Western Athletic","",12,4,8,0,8,3,5,0,5,3,2,0,7,1,6,0
"1174",2009,"UTEP","Conference USA","West",12,4,8,0,8,3,5,0,6,3,3,0,6,1,5,0
"1175",2009,"Vanderbilt","SEC","East",12,2,10,0,8,0,8,0,6,1,5,0,6,1,5,0
"1176",2009,"Virginia","ACC","Coastal",12,3,9,0,8,2,6,0,7,1,6,0,5,2,3,0
"1177",2009,"Virginia Tech","ACC","Coastal",13,10,3,0,8,6,2,0,6,5,1,0,5,4,1,0
"1178",2009,"Wake Forest","ACC","Atlantic",12,5,7,0,8,3,5,0,7,4,3,0,5,1,4,0
"1179",2009,"Washington","Pac-10","",12,5,7,0,9,4,5,0,7,5,2,0,5,0,5,0
"1180",2009,"Washington State","Pac-10","",12,1,11,0,9,0,9,0,6,1,5,0,6,0,6,0
"1181",2009,"Western Kentucky","Sun Belt","",12,0,12,0,8,0,8,0,6,0,6,0,6,0,6,0
"1182",2009,"Western Michigan","Mid-American","West",12,5,7,0,8,4,4,0,5,3,2,0,7,2,5,0
"1183",2009,"West Virginia","Big East","",13,9,4,0,7,5,2,0,7,7,0,0,5,2,3,0
"1184",2009,"Wisconsin","Big Ten","",13,10,3,0,8,5,3,0,7,6,1,0,5,3,2,0
"1185",2009,"Wyoming","Mountain West","",13,7,6,0,8,4,4,0,6,3,3,0,6,3,3,0
"1186",2010,"Air Force","Mountain West","",13,9,4,0,8,5,3,0,6,5,1,0,6,3,3,0
"1187",2010,"Akron","Mid-American","East",12,1,11,0,8,1,7,0,6,1,5,0,6,0,6,0
"1188",2010,"Alabama","SEC","West",13,10,3,0,8,5,3,0,7,6,1,0,5,3,2,0
"1189",2010,"Arizona","Pac-10","",13,7,6,0,10,5,5,0,7,4,3,0,5,3,2,0
"1190",2010,"Arizona State","Pac-10","",12,6,6,0,10,4,6,0,6,4,2,0,6,2,4,0
"1191",2010,"Arkansas","SEC","West",13,10,3,0,8,6,2,0,6,5,1,0,4,3,1,0
